<HTML><HEAD><TITLE>NCEDC_Search_Results</TITLE></HEAD><BODY>Your search parameters are:<ul>
<li>start_time=2011/07/01,00:00:00
<li>end_time=2011/07/31,23:59:59
<li>minimum_magnitude=-2.0
<li>maximum_magnitude=10
<li>rflag=A,F,H,I
<li>system=selected
<li>format=egscsv
<li>catalog=BG
</ul>
<PRE>
DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
2011/07/01 00:00:54.54,38.82560,-122.82570,3.306,1.60,ML,0,0,0,0.11,LBL,3167959
2011/07/01 00:19:07.04,38.81462,-122.79385,3.000,0.95,ML,0,0,0,0.31,LBL,3262677
2011/07/01 00:38:21.24,38.82268,-122.78125,1.618,2.56,ML,0,0,0,0.18,LBL,3167960
2011/07/01 00:39:11.87,38.82305,-122.78198,1.632,1.38,ML,0,0,0,0.05,LBL,3167961
2011/07/01 00:39:18.17,38.82215,-122.77785,1.877,0.99,ML,0,0,0,0.05,LBL,3167962
2011/07/01 00:53:08.98,38.81795,-122.78523,0.000,0.74,ML,0,0,0,0.20,LBL,3262678
2011/07/01 01:03:02.49,38.83472,-122.80180,3.080,1.06,ML,0,0,0,0.06,LBL,3167963
2011/07/01 01:05:34.70,38.85022,-122.82225,2.099,0.69,ML,0,0,0,0.07,LBL,3262679
2011/07/01 01:19:05.98,38.80745,-122.73232,1.645,1.11,ML,0,0,0,0.02,LBL,3262680
2011/07/01 02:07:35.72,38.81575,-122.82743,2.060,0.99,ML,0,0,0,0.09,LBL,3167964
2011/07/01 02:11:42.66,38.79365,-122.73820,0.252,1.19,ML,0,0,0,0.09,LBL,3167965
2011/07/01 02:34:35.07,38.80325,-122.74422,1.685,0.84,ML,0,0,0,0.03,LBL,3312703
2011/07/01 02:46:24.58,38.79472,-122.78053,1.696,1.19,ML,0,0,0,0.05,LBL,3167966
2011/07/01 02:48:36.05,38.82068,-122.80795,3.942,0.92,ML,0,0,0,0.04,LBL,3167967
2011/07/01 02:52:52.22,38.83877,-122.76763,0.478,0.52,ML,0,0,0,0.03,LBL,3167968
2011/07/01 03:08:21.88,38.82163,-122.79169,2.920,1.18,ML,0,0,0,0.04,LBL,3167969
2011/07/01 03:19:47.95,38.79547,-122.77547,4.667,1.08,ML,0,0,0,0.10,LBL,3262681
2011/07/01 03:24:33.83,38.77850,-122.74625,0.966,1.14,ML,0,0,0,0.31,LBL,3312704
2011/07/01 03:26:20.35,38.81438,-122.81592,2.542,1.22,ML,0,0,0,0.08,LBL,3167971
2011/07/01 03:31:55.90,38.83342,-122.87430,3.137,0.41,ML,0,0,0,0.15,LBL,3167972
2011/07/01 03:41:22.20,38.83003,-122.81388,2.491,0.43,ML,0,0,0,0.04,LBL,3262682
2011/07/01 03:44:19.00,38.83422,-122.81235,2.331,1.20,ML,0,0,0,0.10,LBL,3167973
2011/07/01 04:09:20.24,38.82537,-122.85833,2.840,0.73,ML,0,0,0,0.04,LBL,3167974
2011/07/01 04:31:11.35,38.84018,-122.82715,2.634,1.61,ML,0,0,0,0.04,LBL,3167975
2011/07/01 04:39:51.88,38.81857,-122.81997,2.734,1.06,ML,0,0,0,0.07,LBL,3167976
2011/07/01 04:45:12.20,38.81915,-122.83307,4.999,1.30,ML,0,0,0,0.55,LBL,3167977
2011/07/01 04:45:48.73,38.80072,-122.80113,0.000,0.72,ML,0,0,0,0.12,LBL,3262684
2011/07/01 05:41:16.35,38.82165,-122.78651,1.662,0.87,ML,0,0,0,0.04,LBL,3167978
2011/07/01 05:41:56.37,38.81787,-122.79227,4.457,3.15,ML,0,0,0,0.06,LBL,3167979
2011/07/01 05:43:52.91,38.81465,-122.79908,2.737,0.52,ML,0,0,0,0.04,LBL,3167980
2011/07/01 05:45:26.51,38.84000,-122.78765,1.268,0.01,ML,0,0,0,0.03,LBL,3262685
2011/07/01 05:47:27.21,38.82925,-122.76933,7.133,0.76,ML,0,0,0,0.15,LBL,3167981
2011/07/01 06:08:13.32,38.82398,-122.82365,2.468,0.69,ML,0,0,0,0.04,LBL,3167982
2011/07/01 06:40:58.60,38.82383,-122.78136,0.000,0.60,ML,0,0,0,0.11,LBL,3167983
2011/07/01 06:47:16.18,38.81458,-122.80130,3.596,1.03,ML,0,0,0,0.04,LBL,3262686
2011/07/01 06:57:27.86,38.83482,-122.77882,2.063,0.90,ML,0,0,0,0.04,LBL,3167984
2011/07/01 06:58:37.12,38.75395,-122.72635,0.000,0.97,ML,0,0,0,0.05,LBL,3262687
2011/07/01 07:16:25.95,38.83200,-122.79272,2.846,0.83,ML,0,0,0,0.12,LBL,3167985
2011/07/01 07:20:30.49,38.82157,-122.78582,4.586,0.94,ML,0,0,0,0.10,LBL,3167986
2011/07/01 07:24:50.54,38.81717,-122.81252,3.717,0.61,ML,0,0,0,0.04,LBL,3167987
2011/07/01 07:43:50.83,38.82975,-122.79398,5.654,1.01,ML,0,0,0,0.13,LBL,3167988
2011/07/01 07:48:06.98,38.83360,-122.80624,2.296,1.63,ML,0,0,0,0.04,LBL,3167989
2011/07/01 07:53:14.04,38.79452,-122.80022,4.176,1.11,ML,0,0,0,0.04,LBL,3167990
2011/07/01 08:00:43.31,38.81301,-122.82035,3.539,0.63,ML,0,0,0,0.02,LBL,3167991
2011/07/01 08:05:04.13,38.79410,-122.75235,4.838,0.99,ML,0,0,0,0.04,LBL,3262688
2011/07/01 08:09:30.97,38.80812,-122.79266,0.412,1.17,ML,0,0,0,0.05,LBL,3167992
2011/07/01 08:22:03.93,38.82737,-122.81150,3.348,0.68,ML,0,0,0,0.04,LBL,3262689
2011/07/01 08:22:26.27,38.79555,-122.79957,4.415,0.94,ML,0,0,0,0.05,LBL,3262690
2011/07/01 08:29:16.81,38.82525,-122.80455,3.594,1.07,ML,0,0,0,0.05,LBL,3167993
2011/07/01 08:34:07.68,38.82000,-122.80167,2.733,1.00,ML,0,0,0,0.07,LBL,3262691
2011/07/01 08:37:33.01,38.79198,-122.74492,1.383,2.19,ML,0,0,0,0.16,LBL,3167994
2011/07/01 09:09:19.15,38.82262,-122.85502,2.569,0.57,ML,0,0,0,0.03,LBL,3262692
2011/07/01 09:19:29.97,38.84185,-122.79995,2.762,1.34,ML,0,0,0,0.07,LBL,3167995
2011/07/01 09:21:04.48,38.84120,-122.79780,2.092,0.90,ML,0,0,0,0.10,LBL,3167996
2011/07/01 09:24:33.04,38.76770,-122.68322,2.107,1.54,ML,0,0,0,0.06,LBL,3167997
2011/07/01 09:32:20.24,38.83497,-122.80643,2.352,1.25,ML,0,0,0,0.05,LBL,3167998
2011/07/01 09:39:33.38,38.81692,-122.79005,3.971,2.01,ML,0,0,0,0.05,LBL,3167999
2011/07/01 09:44:09.57,38.83792,-122.76695,0.684,0.54,ML,0,0,0,0.12,LBL,3168000
2011/07/01 09:44:16.52,38.84170,-122.76800,1.689,0.61,ML,0,0,0,0.04,LBL,3168001
2011/07/01 09:59:57.71,38.84272,-122.80164,2.432,0.91,ML,0,0,0,0.11,LBL,3168002
2011/07/01 10:03:50.48,38.78410,-122.74287,3.220,0.95,ML,0,0,0,0.07,LBL,3168003
2011/07/01 10:15:49.22,38.83395,-122.77572,2.373,0.85,ML,0,0,0,0.05,LBL,3168004
2011/07/01 10:23:52.75,38.81625,-122.79018,4.433,1.19,ML,0,0,0,0.06,LBL,3168005
2011/07/01 10:30:31.98,38.81730,-122.79612,4.283,1.35,ML,0,0,0,0.09,LBL,3168006
2011/07/01 10:39:27.87,38.83845,-122.82508,3.046,1.14,ML,0,0,0,0.04,LBL,3168007
2011/07/01 10:42:47.98,38.75348,-122.72560,3.077,1.33,ML,0,0,0,0.29,LBL,3168008
