event_id,origin_time,latitude,longitude,depth_km,magnitude,magnitude_type,x_m,y_m,z_m
3177898,2011/09/30 05:56:58.38,38.80382,-122.81063,3.878,0.96,ML,7466.900498206031,5865.777983817139,3878.0
3178277,2011/10/03 16:13:54.72,38.82243,-122.79795,2.368,1.11,ML,6789.662082534438,3632.8729886923297,2368.0
3178598,2011/10/07 03:16:37.59,38.84002,-122.8427,1.391,1.09,ML,2669.228212650517,5002.6662032330105,1391.0
3178660,2011/10/07 08:47:29.44,38.83935,-122.82581,2.49,1.41,ML,3757.7025858614234,4018.9632478207427,2490.0
3178859,2011/10/09 09:05:06.45,38.8666,-122.80188,1.166,0.98,ML,3095.03543127842,420.40482775529944,1166.0
3178880,2011/10/09 12:59:01.77,38.80928,-122.8201,3.686,1.45,ML,6459.0748299697,6019.794784619273,3686.0
3178917,2011/10/09 22:10:26.26,38.8359,-122.79996,1.244,0.97,ML,5613.174698829473,2702.9857488909815,1244.0
3179000,2011/10/10 17:09:16.99,38.79608,-122.77302,4.163,1.29,ML,10379.194959277615,4163.827961196114,4163.0
3179035,2011/10/11 01:11:29.63,38.82215,-122.77802,1.694,1.97,ML,8034.126972821284,2432.193168529774,1694.0
3179073,2011/10/11 11:38:27.99,38.82955,-122.8257,3.29,0.58,ML,4530.689078178582,4778.454209873713,3290.0
3313683,2011/10/12 00:39:44.28,38.84115,-122.78302,3.082,0.3,ML,6241.845496690912,1253.3448861893933,3082.0
3179314,2011/10/13 23:53:47.28,38.78433,-122.77386,4.426,1.23,ML,11246.371167369238,5134.060945844136,4426.0
3313706,2011/10/14 10:42:25.31,38.81173,-122.78416,3.153,1.32,ML,8472.194046656869,3623.5562043404034,3153.0
3179487,2011/10/15 08:05:53.41,38.84113,-122.84372,1.743,0.49,ML,2519.8697628859854,4978.448125003117,1743.0
3179584,2011/10/16 10:15:36.51,38.77163,-122.71705,1.558,1.05,ML,15724.267981623998,2642.1298122508397,1558.0
3179614,2011/10/16 18:25:46.79,38.83047,-122.83635,2.791,0.7,ML,3805.4501115866124,5359.8279460554,2791.0
3313719,2011/10/17 01:40:59.03,38.83758,-122.85114,2.951,0.35,ML,2342.2684026347724,5711.181624336613,2951.0
3266091,2011/10/19 11:09:56.94,38.81797,-122.80972,4.2,0.78,ML,6416.368021936859,4703.600666277518,4200.0
3179939,2011/10/19 21:38:35.79,38.81647,-122.80376,2.545,0.95,ML,6899.25564327052,4455.275920612632,2545.0
3180443,2011/10/23 16:40:51.63,38.81708,-122.76984,2.415,1.58,ML,8932.32658522218,2326.8160758898407,2415.0
3180445,2011/10/23 16:45:29.88,38.83643,-122.81104,2.281,0.87,ML,4892.051278741155,3341.2302862433626,2281.0
3180654,2011/10/25 15:58:13.65,38.83357,-122.8054,2.659,0.91,ML,5461.644208176425,3218.870573082937,2659.0
3313824,2011/10/25 23:27:48.34,38.84378,-122.80113,3.383,0.23,ML,4925.284528399233,2158.6389458079634,3383.0
3180834,2011/10/27 08:24:12.80,38.84381,-122.83082,3.026,0.52,ML,3101.655747278638,3977.576469415918,3026.0
3181003,2011/10/28 23:15:03.99,38.83788,-122.7769,3.09,1.34,ML,6872.9401457694585,1133.5973060688377,3090.0
3181204,2011/10/30 13:27:44.41,38.82453,-122.80656,3.409,1.8,ML,6097.302089711917,3996.844955577679,3409.0
3181217,2011/10/30 16:24:28.76,38.75593,-122.71899,0.908,0.84,ML,16832.8076580284,3988.6815678465546,908.0
3266472,2011/10/30 19:00:12.24,38.84566,-122.83418,2.293,0.8,ML,2750.8950875022088,4039.0429158668235,2293.0
3181668,2011/11/04 01:16:37.23,38.83242,-122.79581,3.883,0.91,ML,6139.842410028305,2720.5039092441916,3883.0
3181687,2011/11/04 03:51:10.30,38.83175,-122.80647,2.794,1.29,ML,5538.308334346809,3426.8094027243233,2794.0
3181692,2011/11/04 05:07:58.74,38.82303,-122.80505,3.693,0.84,ML,6307.211939809311,4021.497981149059,3693.0
3266680,2011/11/04 17:00:45.32,38.78612,-122.76212,0.0,0.7,ML,11826.58588773053,4273.934527184828,0.0
3266706,2011/11/05 03:40:33.42,38.81315,-122.81443,3.44,0.53,ML,6504.305341235991,5369.392054127702,3440.0
3182077,2011/11/06 22:57:50.00,38.84447,-122.83673,2.451,0.74,ML,2687.512897101021,4288.511654298741,2451.0
3266887,2011/11/08 04:44:23.54,38.82772,-122.77396,5.461,1.04,ML,7847.675777008397,1747.6342193595128,5461.0
3266894,2011/11/08 07:48:55.20,38.79647,-122.738,0.741,0.7,ML,12496.94483009568,1985.0917427048137,741.0
3267110,2011/11/12 20:31:27.83,38.82602,-122.8533,2.025,0.55,ML,3113.615780352996,6747.532141772782,2025.0
3183029,2011/11/14 09:21:24.80,38.82938,-122.79567,1.057,0.28,ML,6386.120855419054,2949.606225208584,1057.0
3267204,2011/11/14 19:26:02.86,38.84777,-122.8276,2.418,0.61,ML,2989.5582397964126,3470.4279851327155,2418.0
3267273,2011/11/16 04:08:20.52,38.8192,-122.78772,3.624,0.85,ML,7669.750269252244,3257.876860913806,3624.0
3185309,2011/12/02 04:43:49.93,38.80853,-122.7997,2.018,1.02,ML,7769.119264219588,4827.0317882043255,2017.9999999999998
3185354,2011/12/02 14:03:53.68,38.8378,-122.84378,1.849,1.09,ML,2776.553955716011,5242.493516157479,1849.0
3185556,2011/12/04 09:29:18.92,38.82407,-122.773,2.607,1.22,ML,8191.950195676368,1974.1294648189266,2607.0
3185738,2011/12/05 09:43:13.11,38.8375,-122.8409,2.392,1.14,ML,2976.679003094203,5089.2810439134855,2392.0
3185793,2011/12/05 16:01:32.71,38.84197,-122.83881,2.243,0.82,ML,2755.387855850184,4611.574821663828,2243.0
3268279,2011/12/06 08:34:25.50,38.79984,-122.73901,1.534,0.83,ML,12171.49578052167,1783.5561982757276,1534.0
3185918,2011/12/06 13:00:03.06,38.81733,-122.8136,2.523,1.21,ML,6228.396022889417,4991.652825610956,2523.0
3185978,2011/12/06 19:54:13.50,38.84537,-122.8283,0.956,0.41,ML,3134.2682167659655,3701.0186092323092,956.0
3185997,2011/12/06 22:08:20.70,38.82447,-122.8025,3.786,1.42,ML,6351.04722390523,3752.482336411873,3786.0
3186029,2011/12/07 03:50:27.42,38.83615,-122.80643,1.073,1.16,ML,5196.736516140715,3080.3301189680915,1073.0
3186117,2011/12/07 16:31:29.30,38.83058,-122.80617,0.66,0.92,ML,5648.190851672103,3499.8859284209616,660.0
3186137,2011/12/07 19:03:09.37,38.74722,-122.72127,2.065,1.06,ML,17373.959105535916,4809.558551722432,2065.0
3186177,2011/12/08 03:22:49.13,38.79815,-122.77419,4.162,0.99,ML,10145.574891392851,4073.751260658571,4162.0
3186477,2011/12/09 13:45:52.24,38.83595,-122.84005,1.807,0.48,ML,3150.011643662049,5158.330041536963,1807.0
3186687,2011/12/11 00:16:04.55,38.83485,-122.84309,1.761,0.67,ML,3049.5343404945434,5430.820120193941,1761.0
3268610,2011/12/11 11:48:35.52,38.7762,-122.72478,2.151,0.94,ML,14892.766675555367,2758.9962237818,2151.0
3187093,2011/12/13 17:07:13.06,38.8169,-122.81935,1.554,1.13,ML,5909.292615305447,5377.997590886871,1554.0
3187246,2011/12/14 17:32:29.61,38.78438,-122.73955,1.496,1.36,ML,13347.15107400364,3025.4622766871835,1496.0
3187685,2011/12/17 20:10:14.41,38.83525,-122.7837,2.267,1.47,ML,6661.4390283279845,1756.3653321823085,2267.0
3269047,2011/12/18 15:14:01.21,38.80235,-122.81002,3.209,0.8,ML,7619.255732105865,5943.294368073436,3209.0
3187887,2011/12/19 03:08:46.01,38.81892,-122.8164,2.985,1.21,ML,5932.316404523131,5039.09579576832,2985.0
3187926,2011/12/19 07:01:16.63,38.81443,-122.75287,1.724,1.03,ML,10180.519921925175,1493.0171528676403,1724.0
3188481,2011/12/22 22:23:00.26,38.84345,-122.83943,3.102,0.97,ML,2601.6373125058713,4533.889994349278,3102.0
3188670,2011/12/24 04:15:19.61,38.84395,-122.83773,2.834,1.44,ML,2666.827142838592,4390.512538793264,2834.0
3188736,2011/12/24 15:49:27.51,38.8492,-122.82452,2.94,0.79,ML,3066.6873594144554,3169.6822573761383,2940.0
3188781,2011/12/25 01:32:44.16,38.82525,-122.80072,3.742,1.09,ML,6399.251984725945,3582.304880243574,3742.0
3188968,2011/12/26 04:12:24.16,38.79212,-122.78025,1.52,1.07,ML,10245.305756050762,4916.963156189505,1520.0
3189058,2011/12/26 21:28:19.66,38.82224,-122.7856,5.594,0.67,ML,7562.1077256577055,2890.138643153203,5594.0
3269568,2011/12/27 21:03:32.25,38.79623,-122.7675,2.811,0.91,ML,10706.081938466981,3813.484694440202,2811.0
3189275,2011/12/28 04:31:13.36,38.75558,-122.71833,0.9,0.8,ML,16900.659917647044,3975.560645883552,900.0
3189283,2011/12/28 05:11:52.78,38.8089,-122.80955,1.139,0.65,ML,7135.958147003114,5402.33406275525,1139.0
3189304,2011/12/28 08:26:33.17,38.84162,-122.8414,2.549,0.55,ML,2623.874327486938,4797.819687683825,2549.0
3189367,2011/12/28 16:55:40.06,38.8378,-122.79562,4.984,0.26,ML,5730.848217011035,2288.1992548624553,4984.0
3189455,2011/12/29 05:38:28.39,38.83685,-122.77243,2.968,0.89,ML,7227.678037373313,939.9259224242157,2968.0
3189475,2011/12/29 08:12:38.21,38.8055,-122.77623,4.302,1.29,ML,9445.755474471298,3624.2125868028043,4302.0
3189558,2011/12/29 23:32:42.61,38.84073,-122.84427,2.407,0.56,ML,2517.4059873172255,5043.46200075007,2407.0
3269758,2011/12/30 10:56:23.13,38.84085,-122.83863,2.601,0.61,ML,2853.9997935881215,4688.103164425271,2601.0
3189768,2011/12/31 08:08:07.18,38.83803,-122.79987,1.845,0.71,ML,5452.155955848691,2530.9252084219515,1845.0
3189831,2011/12/31 17:04:02.00,38.8322,-122.78635,2.412,0.95,ML,6737.351488903371,2157.397385467019,2412.0
3269830,2011/12/31 17:07:14.11,38.84212,-122.83715,1.118,0.36,ML,2845.4896222362117,4498.016767711258,1118.0
3189878,2011/12/31 22:16:22.58,38.8158,-122.80658,0.772,1.05,ML,6778.653191520914,4680.649790160874,772.0
