<HTML><HEAD><TITLE>NCEDC_Search_Results</TITLE></HEAD><BODY>Your search parameters are:<ul>
<li>start_time=2011/06/01,00:00:00
<li>end_time=2011/06/30,23:59:59
<li>minimum_magnitude=-2.0
<li>maximum_magnitude=10
<li>rflag=A,F,H,I
<li>system=selected
<li>format=egscsv
<li>catalog=BG
</ul>
<PRE>
DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
2011/06/01 00:09:40.45,38.81225,-122.81509,2.857,1.07,ML,0,0,0,0.07,LBL,3164214
2011/06/01 00:30:06.27,38.82152,-122.82536,3.005,0.65,ML,0,0,0,0.06,LBL,3164215
2011/06/01 00:36:56.07,38.80855,-122.79215,3.946,0.53,ML,0,0,0,0.01,LBL,3261794
2011/06/01 00:45:30.29,38.80967,-122.81287,3.414,0.65,ML,0,0,0,0.04,LBL,3261795
2011/06/01 00:45:37.15,38.82537,-122.79295,0.000,0.75,ML,0,0,0,0.08,LBL,3164216
2011/06/01 01:05:11.21,38.82512,-122.78785,2.457,0.85,ML,0,0,0,0.07,LBL,3164217
2011/06/01 01:08:17.95,38.83261,-122.79328,3.692,0.79,ML,0,0,0,0.06,LBL,3261796
2011/06/01 01:14:29.95,38.83448,-122.77644,2.525,1.05,ML,0,0,0,0.05,LBL,3164218
2011/06/01 01:34:44.53,38.83885,-122.79984,2.521,0.74,ML,0,0,0,0.07,LBL,3164219
2011/06/01 01:36:10.57,38.84098,-122.80182,1.071,1.14,ML,0,0,0,0.17,LBL,3164220
2011/06/01 02:20:15.64,38.78783,-122.77103,4.387,1.55,ML,0,0,0,0.05,LBL,3164221
2011/06/01 02:37:27.40,38.81337,-122.83130,2.556,0.43,ML,0,0,0,0.02,LBL,3261797
2011/06/01 02:44:58.47,38.83337,-122.79108,3.254,0.77,ML,0,0,0,0.07,LBL,3164222
2011/06/01 02:45:20.91,38.79812,-122.74139,0.513,1.39,ML,0,0,0,0.22,LBL,3164223
2011/06/01 03:19:19.77,38.81613,-122.79250,3.742,0.94,ML,0,0,0,0.04,LBL,3164224
2011/06/01 03:36:40.92,38.83143,-122.80946,1.168,1.12,ML,0,0,0,0.06,LBL,3164225
2011/06/01 03:36:46.63,38.83168,-122.81073,1.331,0.84,ML,0,0,0,0.12,LBL,3261798
2011/06/01 03:43:56.41,38.82637,-122.88483,1.855,0.74,ML,0,0,0,0.24,LBL,3164226
2011/06/01 03:44:11.59,38.83375,-122.87923,2.831,0.70,ML,0,0,0,0.00,LBL,3164227
2011/06/01 03:53:19.78,38.82908,-122.78260,1.830,0.34,ML,0,0,0,0.05,LBL,3164228
2011/06/01 03:53:44.99,38.83624,-122.80952,3.041,0.63,ML,0,0,0,0.07,LBL,3164229
2011/06/01 03:59:35.86,38.81728,-122.81876,3.247,0.57,ML,0,0,0,0.02,LBL,3164230
2011/06/01 04:10:41.53,38.80868,-122.80930,2.979,0.89,ML,0,0,0,0.07,LBL,3164231
2011/06/01 04:16:42.19,38.80740,-122.76559,2.001,0.86,ML,0,0,0,0.14,LBL,3164232
2011/06/01 04:28:34.21,38.83898,-122.80150,3.460,0.68,ML,0,0,0,0.24,LBL,3164233
2011/06/01 05:25:39.32,38.83312,-122.80098,3.888,0.69,ML,0,0,0,0.07,LBL,3164234
2011/06/01 05:27:07.26,38.80790,-122.81333,3.706,1.33,ML,0,0,0,0.04,LBL,3164235
2011/06/01 05:36:52.57,38.81573,-122.81533,3.955,1.31,ML,0,0,0,0.09,LBL,3164236
2011/06/01 05:42:41.57,38.83723,-122.83223,2.242,0.32,ML,0,0,0,0.08,LBL,3164237
2011/06/01 05:54:55.73,38.82561,-122.82768,3.363,1.00,ML,0,0,0,0.04,LBL,3164238
2011/06/01 06:01:59.47,38.81545,-122.81760,3.024,0.46,ML,0,0,0,0.02,LBL,3261799
2011/06/01 06:24:03.34,38.80053,-122.73595,0.000,0.87,ML,0,0,0,0.11,LBL,3164239
2011/06/01 06:24:53.06,38.79432,-122.73697,0.348,0.82,ML,0,0,0,0.09,LBL,3164240
2011/06/01 06:25:56.01,38.80662,-122.74330,3.262,1.27,ML,0,0,0,0.17,LBL,3164241
2011/06/01 06:30:01.35,38.79918,-122.73759,0.196,0.95,ML,0,0,0,0.08,LBL,3164242
2011/06/01 06:49:35.64,38.82752,-122.79182,2.352,0.62,ML,0,0,0,0.08,LBL,3261800
2011/06/01 06:51:06.99,38.83170,-122.80582,1.821,0.89,ML,0,0,0,0.05,LBL,3164243
2011/06/01 07:05:11.78,38.78585,-122.77123,4.875,1.03,ML,0,0,0,0.07,LBL,3164244
2011/06/01 07:08:08.33,38.79047,-122.74010,1.222,1.03,ML,0,0,0,0.08,LBL,3164245
2011/06/01 07:24:29.89,38.80477,-122.80728,2.129,0.69,ML,0,0,0,0.05,LBL,3261801
2011/06/01 07:28:53.98,38.81813,-122.81699,2.943,0.91,ML,0,0,0,0.06,LBL,3164246
2011/06/01 07:42:36.53,38.81932,-122.72739,8.252,1.50,ML,0,0,0,0.26,LBL,3164247
2011/06/01 07:56:07.92,38.82318,-122.80372,3.265,1.23,ML,0,0,0,0.06,LBL,3164248
2011/06/01 07:56:17.14,38.82827,-122.78065,1.671,0.66,ML,0,0,0,0.04,LBL,3164249
2011/06/01 07:56:22.15,38.83638,-122.77953,1.593,0.74,ML,0,0,0,0.09,LBL,3164250
2011/06/01 08:05:17.86,38.82898,-122.78878,1.865,1.08,ML,0,0,0,0.06,LBL,3164251
2011/06/01 08:07:37.70,38.79770,-122.78177,4.301,1.00,ML,0,0,0,0.03,LBL,3164252
2011/06/01 08:10:09.65,38.82498,-122.82990,3.648,0.31,ML,0,0,0,0.12,LBL,3164253
2011/06/01 08:18:46.50,38.84367,-122.82488,2.515,0.54,ML,0,0,0,0.04,LBL,3164254
2011/06/01 08:18:53.85,38.84315,-122.82380,2.923,0.41,ML,0,0,0,0.01,LBL,3261802
2011/06/01 08:18:58.89,38.84455,-122.82143,2.205,0.32,ML,0,0,0,0.09,LBL,3261803
2011/06/01 08:20:34.67,38.84343,-122.82397,2.747,0.71,ML,0,0,0,0.03,LBL,3164255
2011/06/01 08:21:05.48,38.83180,-122.78645,2.540,0.57,ML,0,0,0,0.08,LBL,3164256
2011/06/01 08:22:28.98,38.80723,-122.81633,3.319,0.60,ML,0,0,0,0.03,LBL,3164257
2011/06/01 08:31:27.74,38.84285,-122.82092,3.032,0.60,ML,0,0,0,0.04,LBL,3164258
2011/06/01 08:38:28.66,38.81400,-122.82771,3.432,0.56,ML,0,0,0,0.04,LBL,3164259
2011/06/01 08:39:19.57,38.84288,-122.82278,2.777,0.46,ML,0,0,0,0.03,LBL,3164260
2011/06/01 08:39:51.01,38.84490,-122.82497,3.039,0.74,ML,0,0,0,0.20,LBL,3164261
2011/06/01 08:44:43.75,38.82160,-122.80810,4.098,1.91,ML,0,0,0,0.04,LBL,3164262
2011/06/01 08:57:45.33,38.71495,-123.01609,3.500,1.71,ML,0,0,0,0.54,LBL,3312363
2011/06/01 09:16:54.22,38.84490,-122.82491,3.064,0.44,ML,0,0,0,0.02,LBL,3164263
2011/06/01 09:18:04.77,38.82472,-122.82857,2.759,0.57,ML,0,0,0,0.06,LBL,3164264
2011/06/01 09:36:42.80,38.82268,-122.80140,3.548,1.07,ML,0,0,0,0.06,LBL,3164265
2011/06/01 09:41:01.64,38.80993,-122.79220,3.800,2.43,ML,0,0,0,0.05,LBL,3164266
2011/06/01 09:48:54.04,38.82207,-122.80611,3.359,0.96,ML,0,0,0,0.05,LBL,3164267
2011/06/01 09:53:49.23,38.84407,-122.82445,2.733,0.52,ML,0,0,0,0.00,LBL,3312364
2011/06/01 10:00:08.35,38.79623,-122.74275,0.000,0.50,ML,0,0,0,0.04,LBL,3261804
2011/06/01 10:02:52.41,38.82063,-122.80143,2.442,1.78,ML,0,0,0,0.12,LBL,3164268
2011/06/01 10:06:51.73,38.81385,-122.79262,3.897,0.75,ML,0,0,0,0.04,LBL,3164269
2011/06/01 10:20:14.86,38.83137,-122.79263,3.253,0.62,ML,0,0,0,0.08,LBL,3164270
2011/06/01 10:22:42.33,38.70595,-122.76752,6.500,1.29,ML,0,0,0,0.63,LBL,3312365
2011/06/01 10:29:34.10,38.81193,-122.79297,4.513,0.69,ML,0,0,0,0.03,LBL,3164271
2011/06/01 10:32:40.68,38.83452,-122.78960,3.147,0.56,ML,0,0,0,0.08,LBL,3164272
2011/06/01 10:38:01.79,38.83927,-122.82463,3.074,0.24,ML,0,0,0,0.03,LBL,3164273
2011/06/01 10:39:34.68,38.83513,-122.78220,4.518,0.95,ML,0,0,0,0.30,LBL,3164274
2011/06/01 10:58:55.08,38.82243,-122.81167,3.731,0.80,ML,0,0,0,0.03,LBL,3261805
2011/06/01 11:07:39.70,38.87563,-122.71111,0.690,0.96,ML,0,0,0,1.38,LBL,3261806
2011/06/01 11:25:51.21,38.82960,-122.78642,3.470,0.36,ML,0,0,0,0.09,LBL,3164275
2011/06/01 11:26:50.76,38.83455,-122.79282,2.757,0.49,ML,0,0,0,0.10,LBL,3164276
2011/06/01 11:30:23.31,38.83515,-122.79790,1.539,0.57,ML,0,0,0,0.08,LBL,3164277
2011/06/01 11:57:38.06,38.81193,-122.80060,2.548,1.20,ML,0,0,0,0.04,LBL,3164278
2011/06/01 11:58:52.53,38.84898,-122.82710,2.414,0.49,ML,0,0,0,0.05,LBL,3164279
2011/06/01 12:02:42.02,38.84717,-122.81935,2.531,0.94,ML,0,0,0,0.04,LBL,3164280
2011/06/01 12:10:48.98,38.78767,-122.72652,2.316,2.15,ML,0,0,0,0.11,LBL,3164281
2011/06/01 12:12:42.60,38.81733,-122.81325,3.673,0.68,ML,0,0,0,0.05,LBL,3164282
2011/06/01 12:18:11.76,38.83942,-122.80037,1.990,0.65,ML,0,0,0,0.09,LBL,3164283
2011/06/01 12:26:00.77,38.81225,-122.78915,4.083,0.90,ML,0,0,0,0.01,LBL,3164284
2011/06/01 12:26:15.62,38.83335,-122.79365,3.017,0.42,ML,0,0,0,0.09,LBL,3261807
2011/06/01 12:50:09.38,38.76963,-122.72830,0.000,1.48,ML,0,0,0,0.08,LBL,3164285
2011/06/01 12:51:32.72,38.74213,-122.70045,2.944,1.45,ML,0,0,0,0.07,LBL,3164286
2011/06/01 12:59:16.34,38.76490,-122.73770,1.431,1.15,ML,0,0,0,0.16,LBL,3164287
2011/06/01 13:14:55.62,38.79503,-122.74728,0.681,0.36,ML,0,0,0,0.05,LBL,3261809
2011/06/01 13:17:12.63,38.84413,-122.82719,2.645,1.46,ML,0,0,0,0.03,LBL,3164288
2011/06/01 13:18:35.76,38.82800,-122.77979,1.254,1.05,ML,0,0,0,0.26,LBL,3261810
2011/06/01 13:21:13.37,38.84132,-122.77292,1.333,0.73,ML,0,0,0,0.21,LBL,3164289
2011/06/01 13:22:11.29,38.79803,-122.77500,0.000,0.73,ML,0,0,0,0.10,LBL,3164290
2011/06/01 13:24:43.38,38.84533,-122.82568,2.412,1.18,ML,0,0,0,0.06,LBL,3164291
2011/06/01 13:30:23.53,38.84605,-122.82898,2.425,1.08,ML,0,0,0,0.04,LBL,3164292
2011/06/01 13:32:59.26,38.84453,-122.82768,2.674,1.54,ML,0,0,0,0.06,LBL,3164293
2011/06/01 13:33:20.27,38.84295,-122.82420,2.654,0.29,ML,0,0,0,0.03,LBL,3312366
2011/06/01 13:33:52.12,38.82737,-122.76884,11.262,0.85,ML,0,0,0,0.30,LBL,3261811
2011/06/01 13:34:24.19,38.84503,-122.82713,2.757,0.46,ML,0,0,0,0.03,LBL,3164294
2011/06/01 13:35:46.56,38.84505,-122.83255,1.339,0.25,ML,0,0,0,0.10,LBL,3164295
2011/06/01 13:43:15.82,38.82995,-122.80642,1.113,-0.01,ML,0,0,0,0.04,LBL,3312367
2011/06/01 13:46:21.69,38.76532,-122.72546,1.975,0.90,ML,0,0,0,0.05,LBL,3164296
2011/06/01 14:14:08.74,38.81045,-122.79315,3.864,0.65,ML,0,0,0,0.01,LBL,3261813
2011/06/01 14:21:18.95,38.84428,-122.82809,2.770,1.46,ML,0,0,0,0.04,LBL,3164297
2011/06/01 14:56:11.08,38.84597,-122.82840,2.752,1.42,ML,0,0,0,0.05,LBL,3164298
2011/06/01 15:06:51.65,38.79840,-122.73615,0.481,1.47,ML,0,0,0,0.17,LBL,3164299
2011/06/01 15:07:17.84,38.79755,-122.73801,1.023,1.57,ML,0,0,0,0.11,LBL,3164300
2011/06/01 15:23:02.90,38.82147,-122.81017,3.415,0.69,ML,0,0,0,0.02,LBL,3261815
2011/06/01 15:37:00.25,38.81593,-122.81924,3.190,2.03,ML,0,0,0,0.05,LBL,3164301
2011/06/01 15:45:06.73,38.81028,-122.80268,1.923,0.61,ML,0,0,0,0.03,LBL,3261816
2011/06/01 16:17:47.74,38.80050,-122.81163,4.409,0.68,ML,0,0,0,0.01,LBL,3312368
2011/06/01 16:18:46.23,38.82693,-122.76443,2.927,1.04,ML,0,0,0,0.13,LBL,3164302
2011/06/01 16:20:01.60,38.82553,-122.83057,3.248,1.16,ML,0,0,0,0.03,LBL,3164303
2011/06/01 16:37:39.47,38.77168,-122.74852,0.526,1.05,ML,0,0,0,0.10,LBL,3261817
2011/06/01 16:40:54.02,38.82498,-122.82838,3.101,1.13,ML,0,0,0,0.04,LBL,3164304
2011/06/01 16:45:28.23,38.81235,-122.82906,2.602,1.66,ML,0,0,0,0.06,LBL,3164305
2011/06/01 17:23:38.17,38.73340,-122.71703,0.764,1.10,ML,0,0,0,0.07,LBL,3261818
2011/06/01 17:42:58.85,38.78938,-122.74378,3.529,0.78,ML,0,0,0,0.02,LBL,3164306
2011/06/01 17:45:21.81,38.79383,-122.82323,2.912,0.53,ML,0,0,0,0.04,LBL,3312369
2011/06/01 17:52:46.14,38.84233,-122.82809,2.493,0.89,ML,0,0,0,0.05,LBL,3164307
2011/06/01 17:53:31.36,38.84223,-122.82893,2.944,0.94,ML,0,0,0,0.03,LBL,3164308
2011/06/01 18:03:48.20,38.83375,-122.78827,3.810,0.65,ML,0,0,0,0.10,LBL,3164309
2011/06/01 18:08:37.35,38.83650,-122.79255,2.120,0.87,ML,0,0,0,0.11,LBL,3164310
2011/06/01 18:15:13.60,38.83768,-122.80918,1.949,0.58,ML,0,0,0,0.06,LBL,3164311
2011/06/01 18:53:19.14,38.82877,-122.80648,1.677,0.61,ML,0,0,0,0.03,LBL,3164312
2011/06/01 19:16:13.72,38.76942,-122.72470,1.341,0.75,ML,0,0,0,0.09,LBL,3164313
2011/06/01 19:30:34.96,38.82365,-122.79307,0.000,0.53,ML,0,0,0,0.05,LBL,3261819
2011/06/01 19:46:44.07,38.81467,-122.81987,3.745,0.60,ML,0,0,0,0.03,LBL,3261820
2011/06/01 20:03:15.47,38.73502,-122.66647,4.000,1.57,ML,0,0,0,0.10,LBL,3164314
2011/06/01 20:24:02.71,38.83035,-122.80637,2.041,1.10,ML,0,0,0,0.04,LBL,3164315
2011/06/01 20:27:39.41,38.84948,-122.82350,1.634,1.17,ML,0,0,0,0.05,LBL,3164316
2011/06/01 20:58:37.98,38.78725,-122.74550,6.072,1.30,ML,0,0,0,0.34,LBL,3164317
2011/06/01 20:59:53.49,38.82340,-122.82838,3.435,0.80,ML,0,0,0,0.03,LBL,3261821
2011/06/01 22:12:23.47,38.84818,-122.82062,2.035,1.32,ML,0,0,0,0.03,LBL,3164318
2011/06/01 22:58:28.07,38.79470,-122.79653,4.310,1.02,ML,0,0,0,0.16,LBL,3164319
2011/06/01 23:15:17.10,38.82455,-122.82550,3.520,1.06,ML,0,0,0,0.03,LBL,3164320
2011/06/01 23:17:17.81,38.81623,-122.79383,4.737,0.81,ML,0,0,0,0.04,LBL,3312370
2011/06/01 23:19:47.61,38.84047,-122.82805,2.908,1.43,ML,0,0,0,0.03,LBL,3164321
2011/06/01 23:21:14.98,38.84072,-122.82725,3.124,1.48,ML,0,0,0,0.04,LBL,3164322
2011/06/01 23:44:30.00,38.82942,-122.80340,1.976,0.73,ML,0,0,0,0.06,LBL,3164323
2011/06/01 23:47:11.49,38.84198,-122.82163,2.527,1.04,ML,0,0,0,0.06,LBL,3164324
2011/06/01 23:52:00.80,38.82862,-122.79816,3.570,0.72,ML,0,0,0,0.05,LBL,3164325
2011/06/02 00:03:42.13,38.82372,-122.71574,4.000,0.96,ML,0,0,0,0.22,LBL,3261822
2011/06/02 00:04:58.26,38.81392,-122.80850,2.950,0.92,ML,0,0,0,0.04,LBL,3164326
2011/06/02 00:17:51.99,38.82195,-122.80950,4.135,0.64,ML,0,0,0,0.02,LBL,3261823
2011/06/02 00:18:31.41,38.82370,-122.80597,4.050,0.90,ML,0,0,0,0.04,LBL,3164327
2011/06/02 01:07:16.32,38.81173,-122.80772,4.088,1.29,ML,0,0,0,0.03,LBL,3164328
2011/06/02 01:26:52.20,38.80368,-122.80148,0.000,0.55,ML,0,0,0,0.24,LBL,3261825
2011/06/02 01:29:08.40,38.75452,-122.71375,1.335,1.42,ML,0,0,0,0.04,LBL,3164329
2011/06/02 01:29:16.27,38.81240,-122.79604,4.380,1.29,ML,0,0,0,0.04,LBL,3164330
2011/06/02 01:36:09.79,38.83257,-122.79823,1.383,0.62,ML,0,0,0,0.10,LBL,3164331
2011/06/02 01:37:47.72,38.74517,-122.71875,1.369,0.94,ML,0,0,0,0.02,LBL,3164332
2011/06/02 01:38:05.22,38.72397,-122.70558,0.593,1.29,ML,0,0,0,0.26,LBL,3164333
2011/06/02 01:39:03.10,38.72396,-122.70393,3.500,2.19,ML,0,0,0,0.38,LBL,3261827
2011/06/02 01:39:21.09,38.73792,-122.71896,1.550,1.44,ML,0,0,0,0.08,LBL,3164334
2011/06/02 01:51:13.99,38.81052,-122.82648,2.577,0.62,ML,0,0,0,0.04,LBL,3164335
2011/06/02 02:25:38.41,38.82267,-122.80173,3.249,1.35,ML,0,0,0,0.06,LBL,3164336
2011/06/02 02:40:57.82,38.83743,-122.79863,3.700,0.63,ML,0,0,0,0.08,LBL,3164337
2011/06/02 02:42:46.61,38.78898,-122.76556,4.092,1.20,ML,0,0,0,0.05,LBL,3164338
2011/06/02 02:55:13.46,38.78858,-122.72359,2.194,0.72,ML,0,0,0,0.01,LBL,3261828
2011/06/02 03:03:11.10,38.80887,-122.81668,3.441,0.55,ML,0,0,0,0.02,LBL,3312371
2011/06/02 03:08:25.44,38.80682,-122.79957,0.556,0.69,ML,0,0,0,0.08,LBL,3164339
2011/06/02 03:10:50.88,38.81570,-122.80770,1.208,0.94,ML,0,0,0,0.09,LBL,3164340
2011/06/02 03:31:12.38,38.75670,-122.73978,1.307,0.82,ML,0,0,0,0.08,LBL,3164341
2011/06/02 03:32:59.63,38.81107,-122.80760,4.054,0.74,ML,0,0,0,0.03,LBL,3164342
2011/06/02 03:42:08.15,38.81840,-122.79003,0.159,0.49,ML,0,0,0,0.14,LBL,3164343
2011/06/02 03:44:05.52,38.84472,-122.87693,1.800,0.44,ML,0,0,0,0.02,LBL,3164344
2011/06/02 03:45:51.56,38.79133,-122.80795,3.335,0.79,ML,0,0,0,0.03,LBL,3164345
2011/06/02 03:47:55.95,38.82232,-122.78316,1.593,0.90,ML,0,0,0,0.08,LBL,3164346
2011/06/02 03:48:38.40,38.82582,-122.78647,1.851,0.71,ML,0,0,0,0.10,LBL,3164347
2011/06/02 04:10:33.85,38.81875,-122.80743,2.454,1.49,ML,0,0,0,0.09,LBL,3164348
2011/06/02 04:13:51.36,38.74725,-122.71682,0.230,0.97,ML,0,0,0,0.06,LBL,3164349
2011/06/02 04:16:02.78,38.81122,-122.81710,3.220,0.99,ML,0,0,0,0.05,LBL,3164350
2011/06/02 04:30:18.39,38.82100,-122.79366,0.071,0.56,ML,0,0,0,0.06,LBL,3164351
2011/06/02 04:30:33.06,38.82192,-122.79405,0.000,0.46,ML,0,0,0,0.09,LBL,3164352
2011/06/02 04:46:14.55,38.81053,-122.81827,3.232,0.68,ML,0,0,0,0.04,LBL,3164353
2011/06/02 05:02:19.46,38.83425,-122.80602,2.119,1.13,ML,0,0,0,0.09,LBL,3164354
2011/06/02 05:17:59.91,38.77602,-122.73365,3.000,0.99,ML,0,0,0,0.11,LBL,3261829
2011/06/02 05:18:51.65,38.79727,-122.73376,0.785,0.82,ML,0,0,0,0.08,LBL,3164355
2011/06/02 05:20:04.34,38.79720,-122.73137,0.944,1.03,ML,0,0,0,0.10,LBL,3164356
2011/06/02 05:40:35.88,38.78733,-122.77137,0.000,1.32,ML,0,0,0,0.11,LBL,3164357
2011/06/02 05:49:45.31,38.82027,-122.81895,2.142,0.63,ML,0,0,0,0.04,LBL,3164358
2011/06/02 06:06:00.77,38.77815,-122.71680,0.840,0.83,ML,0,0,0,0.09,LBL,3164359
2011/06/02 06:06:13.85,38.79332,-122.73891,3.731,0.82,ML,0,0,0,0.07,LBL,3164360
2011/06/02 06:10:37.78,38.83453,-122.79906,2.908,1.15,ML,0,0,0,0.09,LBL,3164361
2011/06/02 06:15:21.92,38.81975,-122.81123,1.965,0.19,ML,0,0,0,0.05,LBL,3312372
2011/06/02 06:17:17.14,38.82660,-122.80408,3.874,0.50,ML,0,0,0,0.02,LBL,3164362
2011/06/02 06:17:23.62,38.80855,-122.79473,1.503,0.78,ML,0,0,0,0.05,LBL,3164363
2011/06/02 06:24:25.46,38.79830,-122.73127,1.638,1.83,ML,0,0,0,0.06,LBL,3164364
2011/06/02 06:25:17.47,38.79300,-122.72813,0.881,0.63,ML,0,0,0,0.12,LBL,3261830
2011/06/02 06:27:27.88,38.79716,-122.73183,1.744,0.97,ML,0,0,0,0.02,LBL,3164365
2011/06/02 06:28:45.26,38.79728,-122.73355,1.336,0.58,ML,0,0,0,0.01,LBL,3261831
2011/06/02 06:33:46.34,38.80872,-122.73790,2.613,0.68,ML,0,0,0,0.02,LBL,3164366
2011/06/02 06:47:08.82,38.83725,-122.80787,1.459,1.13,ML,0,0,0,0.09,LBL,3164368
2011/06/02 06:55:53.69,38.79613,-122.73413,1.006,0.82,ML,0,0,0,0.05,LBL,3164369
2011/06/02 06:59:51.31,38.83560,-122.79822,2.670,0.48,ML,0,0,0,0.10,LBL,3164370
2011/06/02 07:18:57.37,38.81728,-122.80828,3.625,0.88,ML,0,0,0,0.03,LBL,3164371
2011/06/02 07:19:27.49,38.80903,-122.79273,2.022,0.72,ML,0,0,0,0.04,LBL,3164372
2011/06/02 07:26:05.96,38.82357,-122.79242,1.162,0.57,ML,0,0,0,0.02,LBL,3164373
2011/06/02 07:32:19.76,38.74568,-122.71992,1.880,0.91,ML,0,0,0,0.01,LBL,3164374
2011/06/02 07:39:15.90,38.83513,-122.77420,2.813,1.37,ML,0,0,0,0.06,LBL,3164375
2011/06/02 07:46:23.30,38.79085,-122.74745,1.730,1.07,ML,0,0,0,0.07,LBL,3164376
